"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"265384","1102623","2","","9999","Quantity not specified","90000","40","","",""
"239194","1102623","1","","9999","1 cup","10205","160","","",""
"265385","1102624","3","","9999","Quantity not specified","90000","40","","",""
"260122","1102624","1","","9999","1 slice/chunk","64729","8","","",""
"239195","1102624","2","","9999","1 cup","10205","90","","",""
"265386","1102625","3","","9999","Quantity not specified","90000","40","","",""
"260123","1102625","1","","9999","1 slice/chunk","64729","8","","",""
"239196","1102625","2","","9999","1 cup","10205","160","","",""
"265387","1102626","3","","9999","Quantity not specified","90000","40","","",""
"246559","1102626","1","","9999","1 berry","60400","0.5","","",""
"239197","1102626","2","","9999","1 cup","10205","160","","",""
"265388","1102627","3","","9999","Quantity not specified","90000","40","","",""
"246978","1102627","1","","9999","1 cherry","60550","1","","",""
"239198","1102627","2","","9999","1 cup","10205","160","","",""
"265389","1102628","3","","9999","Quantity not specified","90000","40","","",""
"251690","1102628","1","","9999","1 slice","61935","2","","",""
"239199","1102628","2","","9999","1 cup","10205","72","","",""
"265390","1102629","3","","9999","Quantity not specified","90000","40","","",""
"260124","1102629","1","","9999","1 slice/chunk","64729","0.5","","",""
"239200","1102629","2","","9999","1 cup","10205","160","","",""
"265391","1102630","3","","9999","Quantity not specified","90000","40","","",""
"246560","1102630","1","","9999","1 berry","60400","0.5","","",""
"239201","1102630","2","","9999","1 cup","10205","160","","",""
"265392","1102631","3","","9999","Quantity not specified","90000","40","","",""
"247254","1102631","1","","9999","1 date","60684","8","","",""
"239202","1102631","2","","9999","1 cup","10205","160","","",""
"265393","1102632","3","","9999","Quantity not specified","90000","40","","",""
"247601","1102632","1","","9999","1 fig","60763","8","","",""
"239203","1102632","2","","9999","1 cup","10205","160","","",""
"265394","1102633","3","","9999","Quantity not specified","90000","40","","",""
"260125","1102633","1","","9999","1 slice/chunk","64729","8","","",""
"239204","1102633","2","","9999","1 cup","10205","160","","",""
"265395","1102634","3","","9999","Quantity not specified","90000","40","","",""
"260126","1102634","1","","9999","1 slice/chunk","64729","8","","",""
"239205","1102634","2","","9999","1 cup","10205","160","","",""
"265396","1102635","3","","9999","Quantity not specified","90000","40","","",""
"247742","1102635","1","","9999","1 half","60839","15","","",""
"239206","1102635","2","","9999","1 cup","10205","160","","",""
"265397","1102636","3","","9999","Quantity not specified","90000","40","","",""
"247743","1102636","1","","9999","1 half","60839","15","","",""
"239207","1102636","2","","9999","1 cup","10205","160","","",""
"265398","1102637","3","","9999","Quantity not specified","90000","40","","",""
"260127","1102637","1","","9999","1 slice/chunk","64729","8","","",""
"239208","1102637","2","","9999","1 cup","10205","160","","",""
"265399","1102638","3","","9999","Quantity not specified","90000","40","","",""
"260128","1102638","1","","9999","1 slice/chunk","64729","8","","",""
"239209","1102638","2","","9999","1 cup","10205","160","","",""
"265400","1102639","3","","9999","Quantity not specified","90000","40","","",""
"251218","1102639","1","","9999","1 prune","61787","8","","",""
"239210","1102639","2","","9999","1 cup","10205","160","","",""
"265401","1102640","5","","9999","Quantity not specified","90000","40","","",""
"252363","1102640","3","","9999","1 small box (1.5 oz)","62072","43","","",""
"251245","1102640","1","","9999","1 raisin","61802","0.5","","",""
"250153","1102640","2","","9999","1 miniature box (.5 oz)","61474","14","","",""
"239211","1102640","4","","9999","1 cup","10205","160","","",""
"265402","1102641","3","","9999","Quantity not specified","90000","40","","",""
"260129","1102641","1","","9999","1 slice/chunk","64729","15","","",""
"239212","1102641","2","","9999","1 cup","10205","160","","",""
"265403","1102642","3","","9999","Quantity not specified","90000","75","","",""
"247706","1102642","1","","9999","1 fruit","60813","185","","",""
"239213","1102642","2","","9999","1 cup","10205","150","","",""
"260130","1102643","1","","9999","1 slice/chunk","64729","30","","",""
"239214","1102643","2","","9999","1 cup","10205","240","","",""
"265404","1102644","8","","9999","Quantity not specified","90000","200","","",""
"256154","1102644","7","","9999","1 single serving package","64236","34","","",""
"252155","1102644","1","","9999","1 small","62015","165","","",""
"251691","1102644","5","","9999","1 slice","61935","25","","",""
"249331","1102644","2","","9999","1 medium","61238","200","","",""
"248284","1102644","3","","9999","1 large","60919","242","","",""
"247556","1102644","4","","9999","1 extra large","60749","295","","",""
"239215","1102644","6","","9999","1 cup","10205","125","","",""
"265405","1102645","4","","9999","Quantity not specified","90000","125","","",""
"255582","1102645","1","","9999","1 snack size container","64133","113","","",""
"251190","1102645","2","","9999","1 pouch","61781","90","","",""
"239216","1102645","3","","9999","1 cup","10205","250","","",""
"265406","1102646","4","","9999","Quantity not specified","90000","120","","",""
"255583","1102646","1","","9999","1 snack size container","64133","113","","",""
"251191","1102646","2","","9999","1 pouch","61781","90","","",""
"239217","1102646","3","","9999","1 cup","10205","245","","",""
"265407","1102647","4","","9999","Quantity not specified","90000","125","","",""
"255584","1102647","1","","9999","1 snack size container","64133","113","","",""
"251192","1102647","2","","9999","1 pouch","61781","90","","",""
"239218","1102647","3","","9999","1 cup","10205","250","","",""
"265408","1102648","2","","9999","Quantity not specified","90000","130","","",""
"239219","1102648","1","","9999","1 cup","10205","260","","",""
"265409","1102649","3","","9999","Quantity not specified","90000","210","","",""
"260147","1102649","1","","9999","1 apple, any size","64730","210","","",""
"239220","1102649","2","","9999","1 cup","10205","190","","",""
"265410","1102650","4","","9999","Quantity not specified","90000","35","","",""
"260131","1102650","2","","9999","1 slice/chunk","64729","10","","",""
"246416","1102650","1","","9999","1 apricot","60320","35","","",""
"239221","1102650","3","","9999","1 cup","10205","155","","",""
"265411","1102651","3","","9999","Quantity not specified","90000","125","","",""
"247744","1102651","1","","9999","1 half","60839","18","","",""
"239222","1102651","2","","9999","1 cup","10205","250","","",""
"265412","1102652","4","","9999","Quantity not specified","90000","30","","",""
"251692","1102652","1","","9999","1 slice","61935","15","","",""
"247707","1102652","2","","9999","1 fruit","60813","150","","",""
"239223","1102652","3","","9999","1 cup","10205","150","","",""
"236906","1102652","4","","9999","1 cup, mashed or pureed","10119","230","","",""
"265413","1102653","6","","9999","Quantity not specified","90000","126","","",""
"253913","1102653","5","","9999","1 linear inch","63525","15","","",""
"251693","1102653","2","","9999","1 slice","61935","6","","",""
"246458","1102653","1","","9999","1 banana","60343","126","","",""
"239224","1102653","3","","9999","1 cup","10205","150","","",""
"236846","1102653","4","","9999","1 cup, mashed","10118","225","","",""
"265414","1102654","3","","9999","Quantity not specified","90000","140","","",""
"246459","1102654","1","","9999","1 banana","60343","140","","",""
"239225","1102654","2","","9999","1 cup","10205","140","","",""
"265415","1102655","10","","9999","Quantity not specified","90000","78","","",""
"258007","1102655","9","","9999","1 large melon","64528","815","","",""
"258013","1102655","5","","9999","1 medium wedge/slice","64530","70","","",""
"258004","1102655","8","","9999","1 medium melon","64527","550","","",""
"258001","1102655","7","","9999","1 small melon","64526","440","","",""
"258016","1102655","6","","9999","1 large wedge/slice","64531","105","","",""
"258010","1102655","4","","9999","1 small wedge/slice","64529","35","","",""
"247236","1102655","1","","9999","1 cube","60641","15","","",""
"246452","1102655","2","","9999","1 ball","60338","15","","",""
"239226","1102655","3","","9999","1 cup","10205","155","","",""
"265416","1102656","4","","9999","Quantity not specified","90000","50","","",""
"251694","1102656","2","","9999","1 slice","61935","8","","",""
"247708","1102656","1","","9999","1 fruit","60813","90","","",""
"239227","1102656","3","","9999","1 cup","10205","100","","",""
"265417","1102657","6","","9999","Quantity not specified","90000","78","","",""
"253635","1102657","4","","9999","1 wedge","62927","205","","",""
"250052","1102657","5","","9999","1 melon","61451","1640","","",""
"247237","1102657","1","","9999","1 cube","60641","15","","",""
"246453","1102657","2","","9999","1 ball","60338","15","","",""
"239228","1102657","3","","9999","1 cup","10205","155","","",""
"265418","1102658","3","","9999","Quantity not specified","90000","5","","",""
"246979","1102658","1","","9999","1 cherry","60550","5","","",""
"239229","1102658","2","","9999","1 cup","10205","160","","",""
"265419","1102659","2","","9999","Quantity not specified","90000","130","","",""
"239230","1102659","1","","9999","1 cup","10205","260","","",""
"265420","1102660","3","","9999","Quantity not specified","90000","75","","",""
"246980","1102660","1","","9999","1 cherry","60550","7","","",""
"239231","1102660","2","","9999","1 cup","10205","150","","",""
"265421","1102661","3","","9999","Quantity not specified","90000","125","","",""
"246981","1102661","1","","9999","1 cherry","60550","7","","",""
"239232","1102661","2","","9999","1 cup","10205","250","","",""
"265422","1102662","3","","9999","Quantity not specified","90000","75","","",""
"246982","1102662","1","","9999","1 cherry","60550","7","","",""
"239233","1102662","2","","9999","1 cup","10205","150","","",""
"265423","1102663","2","","9999","Quantity not specified","90000","50","","",""
"247602","1102663","1","","9999","1 fig","60763","50","","",""
"265424","1102664","3","","9999","Quantity not specified","90000","125","","",""
"247603","1102664","1","","9999","1 fig","60763","28","","",""
"239234","1102664","2","","9999","1 cup","10205","250","","",""
"265425","1102665","3","","9999","Quantity not specified","90000","75","","",""
"247739","1102665","1","","9999","1 grape","60831","7","","",""
"239235","1102665","2","","9999","1 cup","10205","150","","",""
"265426","1102666","4","","9999","Quantity not specified","90000","55","","",""
"251695","1102666","2","","9999","1 slice","61935","15","","",""
"247709","1102666","1","","9999","1 fruit","60813","55","","",""
"239236","1102666","3","","9999","1 cup","10205","165","","",""
"265427","1102667","4","","9999","Quantity not specified","90000","75","","",""
"251696","1102667","2","","9999","1 slice","61935","7","","",""
"247710","1102667","1","","9999","1 fruit","60813","75","","",""
"239237","1102667","3","","9999","1 cup","10205","180","","",""
"265428","1102668","3","","9999","Quantity not specified","90000","95","","",""
"249154","1102668","1","","9999","1 lychee","61179","10","","",""
"239238","1102668","2","","9999","1 cup","10205","190","","",""
"265429","1102669","10","","9999","Quantity not specified","90000","78","","",""
"258002","1102669","7","","9999","1 small melon","64526","800","","",""
"258011","1102669","4","","9999","1 small wedge/slice","64529","65","","",""
"258008","1102669","9","","9999","1 large melon","64528","1320","","",""
"258017","1102669","6","","9999","1 large wedge/slice","64531","190","","",""
"258005","1102669","8","","9999","1 medium melon","64527","1000","","",""
"258014","1102669","5","","9999","1 medium wedge/slice","64530","125","","",""
"247238","1102669","1","","9999","1 cube","60641","15","","",""
"246454","1102669","2","","9999","1 ball","60338","15","","",""
"239239","1102669","3","","9999","1 cup","10205","155","","",""
"265430","1102670","4","","9999","Quantity not specified","90000","83","","",""
"260132","1102670","1","","9999","1 slice/chunk","64729","25","","",""
"249157","1102670","2","","9999","1 mango","61184","210","","",""
"239240","1102670","3","","9999","1 cup","10205","165","","",""
"265431","1102671","4","","9999","Quantity not specified","90000","125","","",""
"260133","1102671","1","","9999","1 slice/chunk","64729","25","","",""
